|id|guid|mid|mod|usn|flds|csum|flags|data|sfld|tags|uuid
378|1599309963382|j+igyi1Tid|1596992551063|1600432083|7322||1734780318|0||↧ En aquell moment ↧vosaltres {{c1::vau dir::…dir…}} (que no)| passat_perifrastic indicatiu -ir vosaltres dir |cb1f0283-3501-4db1-a305-430e1e3258c5↧
379|1599309963383|6f/oPc3@i|1596992551063|1600432083|7322||702068233|0||↧ En aquell moment ↧ells/elles/vostès {{c1::van dir::…dir…}} (que no)| passat_perifrastic indicatiu -ir ells/elles/vostès dir |db11952d-4002-4355-a483-b9c472d33325↧
380|1599309963384|gB&wkHjm0@|1596992551063|1599309962|0||1598964235|0||→ En el futur, →jo {{c1::diré::…dir…}} (que no)| futur indicatiu -ir jo dir |fdc85e14-a10e-4b56-895c-ec795d21bb9a→
381|1599309963385|CO)Pj^FLBb|1596992551063|1599309962|0||1423514998|0||| futur indicatiu -ir dir |23ac13ca-0b83-4e23-a579-3623496b65dd→
382|1599309963386|L/e$b%gUd:|1596992551063|1599309962|0||4128545693|0||→ En el futur, →ell/ella/vostè {{c1::dirà::…dir…}} (que no)| futur indicatiu -ir ell/ella/vostè dir |5fd8a693-296d-4aa1-a57c-66b5d14d6dbe→
383|1599309963387|e[=%`vnjEs|1596992551063|1599309962|0||3885831499|0||→ En el futur, →nosaltres {{c1::direm::…dir…}} (que no)| futur indicatiu -ir nosaltres dir |5407d45f-d7f7-4a72-a250-b8ab32b5c4b5→
384|1599309963388|LbLh9SHOkR|1596992551063|1599309962|0||1298198514|0||→ En el futur, →vosaltres {{c1::direu::…dir…}} (que no)| futur indicatiu -ir vosaltres dir |4665daa0-2abf-4854-b913-f7d0d5815d80→
385|1599309963389|EXfbe8gI_(|1596992551063|1599309962|0||2933530428|0||→ En el futur, →ells/elles/vostès {{c1::diran::…dir…}} (que no)| futur indicatiu -ir ells/elles/vostès dir |7121f5e0-cbca-43a8-b304-33854977be85→
386|1599309963390|tr>$dBgEv3|1596992551063|1599309962|0||1609514131|0||… Si passés això, …jo {{c1::diria::…dir…}} (que no)| condicional indicatiu -ir jo dir |7f07aa4e-c0b5-41a9-b2df-13e75f8bc746…
387|1599309963391|LzdX,A1KhM|1596992551063|1599309962|0||2658781299|0||| condicional indicatiu -ir dir |579504a1-d8fe-4cb6-b191-f5cc827c1e31…
388|1599309963392|ngtGYY`n:`|1596992551063|1599309962|0||1566961054|0||… Si s'esdevingués alguna cosa, …ell/ella/vostè {{c1::diria::…dir…}} (que no)| condicional indicatiu -ir ell/ella/vostè dir |7c018112-71ca-40c6-b7ef-f43996513f6a…
389|1599309963393|"FrQ3caWo|"|1596992551063|1599309962|0||22609228|0||… Si passés alguna cosa, …nosaltres {{c1::diríem::…dir…}} (que no)| condicional indicatiu -ir nosaltres dir |1d967492-d926-43cd-a840-f38ebdf15c19…
390|1599309963394|m}k@?t~6j/|1596992551063|1599309962|0||358154513|0||… Si s'esdevingués això, …vosaltres {{c1::diríeu::…dir…}} (que no)| condicional indicatiu -ir vosaltres dir |c145044c-5e6e-4fd4-b567-dc4500234b99…
391|1599309963395|"E|R7iWrE:n"|1596992551063|1599309962|0||2549020685|0||… Si es produís això, …ells/elles/vostès {{c1::dirien::…dir…}} (que no)| condicional indicatiu -ir ells/elles/vostès dir |9bf2509b-bc22-4ccc-8a5f-db6035af7ea8…
392|1599309963396|]6R^as>=@|1596992551063|1599309962|0||1143412126|0||〰 Resulta divertit que 〰jo {{c1::digui::…dir…}} (que no)| present subjuntiu -ir jo dir |779e3c40-e556-444e-8a59-aa0ddd024ee5〰
393|1599309963397|h{n%.Iy:aZ|1596992551063|1599309962|0||2392821426|0||| present subjuntiu -ir dir |84c1850a-9d47-4b47-941b-cd3f463809c3〰
394|1599309963398|wfj]:8FS~4|1596992551063|1599309962|0||2760182888|0||〰 Resulta divertit que 〰ell/ella/vostè {{c1::digui::…dir…}} (que no)| present subjuntiu -ir ell/ella/vostè dir |e37654cc-d877-4da9-b1f2-7f78f75b7395〰
395|1599309963399|"b|u]F|Ljcz"|1596992551063|1599309962|0||3143809584|0||〰 Resulta divertit que 〰nosaltres {{c1::diguem::…dir…}} (que no)| present subjuntiu -ir nosaltres dir |44fe14b7-1c90-41d6-b7f4-60ec0f69103f〰
396|1599309963400|ozxws+$iEQ|1596992551063|1599309962|0||3009359350|0||〰 Resulta divertit que 〰vosaltres {{c1::digueu::…dir…}} (que no)| present subjuntiu -ir vosaltres dir |dabf3f89-2f1d-491d-9461-e94930d426a5〰
397|1599309963401|j1JRt9CXBG|1596992551063|1599309962|0||2076140527|0||〰 Resulta divertit que 〰ells/elles/vostès {{c1::diguin::…dir…}} (que no)| present subjuntiu -ir ells/elles/vostès dir |7a4c338d-80d1-4841-bd64-b8014a71f1d6〰
398|1599309963402|pO?n]_RaKH|1596992551063|1599309962|0||4273790411|0||↫ Va ser sorprenent que ↫jo {{c1::digués::…dir…}} (que no)| imperfet subjuntiu -ir jo dir |8f284fd1-a667-4a72-a9ad-da890ef8802a↫
399|1599309963403|"B|al[xWL!O"|1596992551063|1599309962|0||2379910763|0||| imperfet subjuntiu -ir dir |c6492ef0-7e79-4a46-9bdc-9859ae369c75↫
400|1599309963404|sI~nxu9rZU|1596992551063|1599309962|0||4103926604|0||↫ Va ser sorprenent que ↫ell/ella/vostè {{c1::digués::…dir…}} (que no)| imperfet subjuntiu -ir ell/ella/vostè dir |649f27a8-533e-41bf-8b5d-9fe702ef0588↫
401|1599309963405|qVNQiGfFDm|1596992551063|1599309962|0||2020730010|0||| imperfet subjuntiu -ir nosaltres dir |05050bb2-bfd6-4568-a642-b5db04ffa419↫
402|1599309963406|Cj?Bkyc[g=|1596992551063|1599309962|0||2478598452|0||| imperfet subjuntiu -ir vosaltres dir |34b03657-cf8e-47f7-a95f-a11fb62bfc65↫
403|1599309963407|r`iNc42kgU|1596992551063|1599309962|0||3043047318|0||↫ Va ser sorprenent que ↫ells/elles/vostès {{c1::diguessin::…dir…}} (que no)| imperfet subjuntiu -ir ells/elles/vostès dir |748abbeb-1267-4bcd-a5fb-c9cf509f57f8↫
404|1599309963408|ki8;wB+i){|1596992551063|1599309962|0||3817980936|0||Hombre, si us plau,  {{c1::digues::…dir…}} (la veritat), ja !(tu)| imperatiu -ir tu dir |218ba70d-0d9e-4383-b84c-b0cad77aadd3Hombre,
405|1599309963409|EL?.lw=z.^|1596992551063|1599309962|0||1652102115|0||| imperatiu -ir dir |8e5d7ee1-7648-4bdb-baf0-b13abb0fecd0Hombre,
406|1599309963410|NP;&w.Udu3|1596992551063|1599309962|0||2588966252|0||| imperatiu -ir dir |4ec78ce0-70a5-4ed2-a4a3-fcffe847cd38Mujer,
407|1599309963411|sy{_[yZ:wH|1596992551063|1599309962|0||292631748|0||Senjora, si us plau,  (que) {{c1::digui::…dir…}} (la veritat), ja !(ell/ella/vostè)| imperatiu -ir ell/ella/vostè dir |a04c3e3a-6678-49db-bf57-64cfb10d78ebSeñora,
408|1599309963412|Vlx$ZBT2D|1596992551063|1599309962|0||3424957313|0||Vosaltres equip, si us plau,  (que) {{c1::diguem::…dir…}} (la veritat), ja !(nosaltres)| imperatiu -ir nosaltres dir |ad61cd6d-5d0c-48a0-8586-151dc81914c5Vámonos
409|1599309963413|nYNuvqEPR|1596992551063|1599309962|0||1714809112|0||Tu i tu, si us plau,  {{c1::digueu::…dir…}} (la veritat), ja !(vosaltres)| imperatiu -ir vosaltres dir |62092f37-67bc-4824-9c94-2e74ea297831Tú
410|1599309963414|NfK04+1?H%|1596992551063|1599309962|0||381277882|0||Senjors, si us plau,  (que) {{c1::diguin::…dir…}} (la veritat), ja ! (ells/elles/vostès)| imperatiu -ir ells/elles/vostès dir |f000219a-2a31-459a-bd27-e59f310514d8Señores,
411|1599309963422|PWlg!*TuVs|1596992551063|1599310148|0||1214843328|0||A mesura que estic estudiant…ella està {{c1::fent::…fer…}} (sus ejercicios espirituales)| gerundi -er fer |2cf7953b-b41e-459d-a8bf-4bdd72ef933eMientras
412|1599309963423|k,_L}*E}nK|1596992551063|1599309962|0||3418331328|0||Hugo ha {{c1::fet::…fer…}} (sus ejercicios espirituales)| participi -er fer |873c08b1-6c7d-4418-88c4-e94cf62573a5Hugo
413|1599309963424|s`X-e<W7+x|1596992551063|1599309962|0||157197879|0||⊙ Ara mateix, ⊙jo {{c1::faig::…fer…}} (pastissos)| present indicatiu -er jo fer |58981d40-061e-489a-a3ee-10e8fb3383fd⊙
414|1599309963425|"LFc|6c%KxK"|1596992551063|1599309962|0||3143551725|0||⊙ Ara mateix, ⊙tu {{c1::fas::…fer…}} (pastissos)| present indicatiu -er tu fer |ca9945a9-5798-4736-8088-f43891e6b88e⊙
415|1599309963426|j-?~FOFY0Z|1596992551063|1599309962|0||3021526825|0||| present indicatiu -er fer |a39f6ff1-6d94-4446-a441-c3edcff3a421⊙
416|1599309963427|"AqjoqEZh$|"|1596992551063|1599309962|0||2467563499|0||⊙ Ara mateix, ⊙ell/ella/vostè {{c1::fa::…fer…}} (pastissos)| present indicatiu -er ell/ella/vostè fer |46f9dda7-306b-47d5-91e4-4f399b525b08⊙
417|1599309963428|"JL}dugHJ|~"|1596992551063|1599309962|0||2878128714|0||⊙ Ara mateix, ⊙nosaltres {{c1::fem::…fer…}} (pastissos)| present indicatiu -er nosaltres fer |2727e068-9918-423c-b9cd-4380dc921b3e⊙
418|1599309963429|PWXPxy1CUf|1596992551063|1599309962|0||908391299|0||⊙ Ara mateix, ⊙vosaltres {{c1::feu::…fer…}} (pastissos)| present indicatiu -er vosaltres fer |64ed0324-4959-45e1-953f-3f51ccf0651a⊙
419|1599309963430|rnJ9dvk%ja|1596992551063|1599309962|0||149769386|0||⊙ Ara mateix, ⊙ells/elles/vostès {{c1::fan::…fer…}} (pastissos)| present indicatiu -er ells/elles/vostès fer |1de9d27e-ed62-47c2-ab99-7a48614bea90⊙
420|1599309963431|k~%;g6lwc)|1596992551063|1599467487|7221||2021419864|0||⇠ En aquella època, sovint, ⇠jo {{c1::feia::…fer…}} (pastissos)| imperfet indicatiu -er jo fer |32d0509d-b0dd-433d-8390-3566bfa2e296⇠
421|1599309963432|"M-2!F~+]9|"|1596992551063|1599467487|7221||676952938|0||| imperfet indicatiu -er fer |12eb397f-6c73-4ec1-8fca-5c146a15f47a⇠
422|1599309963433|bz)o~!)!sJ|1596992551063|1599467487|7221||505036451|0||⇠ En aquella època, sovint, ⇠ell/ella/vostè {{c1::feia::…fer…}} (pastissos)| imperfet indicatiu -er ell/ella/vostè fer |bf07c449-ca52-4962-a96d-54c067557240⇠
423|1599309963434|"KD|VjoP#^j"|1596992551063|1599467487|7221||872271879|0||⇠ En aquella època, sovint, ⇠nosaltres {{c1::fèiem::…fer…}} (pastissos)| imperfet indicatiu -er nosaltres fer |2077801a-954f-41a4-8b06-fefba8990580⇠
424|1599309963435|b7{iUt*/[Q|1596992551063|1599467487|7221||4125202152|0||⇠ En aquella època, sovint, ⇠vosaltres {{c1::fèieu::…fer…}} (pastissos)| imperfet indicatiu -er vosaltres fer |2c3b822f-0231-4fe1-b2e7-3fafc71792b6⇠
425|1599309963436|mKqoP9wA8o|1596992551063|1599467487|7221||2339214220|0||⇠ En aquella època, sovint, ⇠ells/elles/vostès {{c1::feien::…fer…}} (pastissos)| imperfet indicatiu -er ells/elles/vostès fer |2ef5cf19-d01c-41ab-a54e-fdf52f0cad62⇠
426|1599309963437|A@.>THk+?<|1596992551063|1600432083|7322||680638720|0||↧ En aquell moment ↧jo {{c1::vaig fer::…fer…}} (pastissos)| passat_perifrastic indicatiu -er jo fer |30f7a2e5-9e71-4a79-bdc9-fdeb9e1c3b85↧
427|1599309963438|uA~*,up.oQ|1596992551063|1600432083|7322||4278537102|0||| passat_perifrastic indicatiu -er fer |35c1f311-6b09-45d9-8248-77a95b4336f6↧
428|1599309963439|"B<O|;D9.zF"|1596992551063|1600432083|7322||4125155849|0||↧ En aquell moment ↧ell/ella/vostè {{c1::va fer::…fer…}} (pastissos)| passat_perifrastic indicatiu -er ell/ella/vostè fer |d72682a6-ae99-498f-b377-f098ccdd4507↧
429|1599309963440|EQXh(oXljN|1596992551063|1600432083|7322||4094797087|0||↧ En aquell moment ↧nosaltres {{c1::vam fer::…fer…}} (pastissos)| passat_perifrastic indicatiu -er nosaltres fer |c3952850-0dd1-49ef-a1f2-4276f759eded↧
430|1599309963441|"L>=1LK|8U?"|1596992551063|1600432083|7322||2128472884|0||↧ En aquell moment ↧vosaltres {{c1::vau fer::…fer…}} (pastissos)| passat_perifrastic indicatiu -er vosaltres fer |460b3033-2962-4591-a514-5ebe3b6e59b1↧
431|1599309963442|hD_31[>~=Q|1596992551063|1600432083|7322||1147729479|0||↧ En aquell moment ↧ells/elles/vostès {{c1::van fer::…fer…}} (pastissos)| passat_perifrastic indicatiu -er ells/elles/vostès fer |a31034fd-2c16-477d-a047-34750aac50e6↧
432|1599309963443|tY9xh3I^K`|1596992551063|1599309962|0||2311930807|0||→ En el futur, →jo {{c1::faré::…fer…}} (pastissos)| futur indicatiu -er jo fer |8939cebd-e4a2-4afd-9d41-796e57dbf0b8→
433|1599309963444|f][eYY2/be|1596992551063|1599309962|0||149110763|0||| futur indicatiu -er fer |8073e4f9-bb4b-48b6-8d3e-bbbd117e7b82→
434|1599309963445|w6{X/T@jt#|1596992551063|1599309962|0||2970644892|0||→ En el futur, →ell/ella/vostè {{c1::farà::…fer…}} (pastissos)| futur indicatiu -er ell/ella/vostè fer |f1fa6c87-ce0c-40fa-83b2-89d81f0f4b24→
435|1599309963446|sGzf[KbyV)|1596992551063|1599309962|0||562699726|0||→ En el futur, →nosaltres {{c1::farem::…fer…}} (pastissos)| futur indicatiu -er nosaltres fer |223b8296-697d-406a-b04a-8f873c8221c6→
436|1599309963447|g3:;3X<Ak9|1596992551063|1599309962|0||926821337|0||→ En el futur, →vosaltres {{c1::fareu::…fer…}} (pastissos)| futur indicatiu -er vosaltres fer |33d41408-6a8a-4565-a136-6a1049a80f4a→
437|1599309963448|n=2fDvV^Pe|1596992551063|1599309962|0||3434982273|0||→ En el futur, →ells/elles/vostès {{c1::faran::…fer…}} (pastissos)| futur indicatiu -er ells/elles/vostès fer |c3c56d5a-8820-4c71-b6a9-7915bf9de9c5→
438|1599309963449|mZQ#O/;tp-|1596992551063|1599309962|0||1580419115|0||… Si passés això, …jo {{c1::faria::…fer…}} (pastissos)| condicional indicatiu -er jo fer |354c0f4d-7e06-4f84-ae73-ffda2382f452…
439|1599309963450|qNsIkxWlEe|1596992551063|1599309962|0||4105584305|0||| condicional indicatiu -er fer |284e3ed2-f2ba-43ed-88b3-a4402b5a044c…
440|1599309963451|dYEwZzU2^=|1596992551063|1599309962|0||2228196580|0||… Si s'esdevingués alguna cosa, …ell/ella/vostè {{c1::faria::…fer…}} (pastissos)| condicional indicatiu -er ell/ella/vostè fer |2c690f6b-75d3-428a-934e-8114ebfb1895…
441|1599309963452|P3mF3c)[OP|1596992551063|1599309962|0||465338824|0||… Si passés alguna cosa, …nosaltres {{c1::faríem::…fer…}} (pastissos)| condicional indicatiu -er nosaltres fer |42db500d-4c3c-47dc-8301-2738f1313739…
442|1599309963453|oMSKZ{o4)$|1596992551063|1599309962|0||386344671|0||… Si s'esdevingués això, …vosaltres {{c1::faríeu::…fer…}} (pastissos)| condicional indicatiu -er vosaltres fer |354f29c0-49d7-4919-9be5-a53741af9b89…
443|1599309963454|f{O^4$91F&|1596992551063|1599309962|0||1951445856|0||… Si es produís això, …ells/elles/vostès {{c1::farien::…fer…}} (pastissos)| condicional indicatiu -er ells/elles/vostès fer |1876cdeb-6c70-4d4d-8bb3-2240410f3e73…
444|1599309963455|A=T]]<}+lt|1596992551063|1599309962|0||57274490|0||〰 Resulta divertit que 〰jo {{c1::faci::…fer…}} (pastissos)| present subjuntiu -er jo fer |460e6607-4c29-4b00-91c6-f3c98007670a〰
445|1599309963456|EE3HY<3@%d|1596992551063|1599309962|0||893229903|0||| present subjuntiu -er fer |187df771-fa06-42d5-a225-500b5f615217〰
446|1599309963457|l8.J$Jalu&|1596992551063|1599309962|0||3563057529|0||〰 Resulta divertit que 〰ell/ella/vostè {{c1::faci::…fer…}} (pastissos)| present subjuntiu -er ell/ella/vostè fer |8c59093b-eae0-435d-91f7-4f8821a83fa9〰
447|1599309963458|i7Wsm.dD.d|1596992551063|1599309962|0||160844648|0||〰 Resulta divertit que 〰nosaltres {{c1::fem::…fer…}} (pastissos)| present subjuntiu -er nosaltres fer |15f00ddb-3b80-4f35-9838-8cc23e4772cd〰
448|1599309963459|ILb:gxdTLg|1596992551063|1599309962|0||3420596999|0||〰 Resulta divertit que 〰vosaltres {{c1::feu::…fer…}} (pastissos)| present subjuntiu -er vosaltres fer |016c8af7-e3ff-441d-ae51-f3371fe00a09〰
449|1599309963460|u{)<{65T{3|1596992551063|1599309962|0||2436897688|0||〰 Resulta divertit que 〰ells/elles/vostès {{c1::facin::…fer…}} (pastissos)| present subjuntiu -er ells/elles/vostès fer |087f32e7-d55a-4cc7-af7b-1ed097cc1f88〰
450|1599309963461|NK~Cz8ar:2|1596992551063|1599309962|0||860847767|0||↫ Va ser sorprenent que ↫jo {{c1::fes::…fer…}} (pastissos)| imperfet subjuntiu -er jo fer |00b0bbda-1217-4233-aed7-aa7653c8acbd↫
451|1599309963462|hKpxgi/8mU|1596992551063|1599309962|0||812714386|0||| imperfet subjuntiu -er fer |8dd5619c-b95b-4a57-a874-ef43ceb54880↫
452|1599309963463|I*iFn/4/o<|1596992551063|1599309962|0||164079705|0||↫ Va ser sorprenent que ↫ell/ella/vostè {{c1::fes::…fer…}} (pastissos)| imperfet subjuntiu -er ell/ella/vostè fer |e3e9c800-fcf6-476b-a27a-240f91c40215↫
453|1599309963464|y)^wD(eJ:Z|1596992551063|1599309962|0||238205021|0||| imperfet subjuntiu -er nosaltres fer |9b0cbf3f-47e6-4e65-8db0-61553e42f0eb↫
454|1599309963465|hR38PPf:Ck|1596992551063|1599309962|0||1199398961|0||| imperfet subjuntiu -er vosaltres fer |15818371-fdf0-4cbd-803a-e6ea33f62070↫
455|1599309963466|Dt>i!8<MiZ|1596992551063|1599309962|0||2427395146|0||↫ Va ser sorprenent que ↫ells/elles/vostès {{c1::fessin::…fer…}} (pastissos)| imperfet subjuntiu -er ells/elles/vostès fer |fdf711e1-b18f-4f81-8602-4d1f99ccdd8e↫
456|1599309963467|"l9=/|V%zB$"|1596992551063|1599309962|0||1908972227|0||Hombre, si us plau,  {{c1::fes::…fer…}} (la compra), ja !(tu)| imperatiu -er tu fer |a4e26292-2a0b-42af-9d62-505c9e7af52cHombre,
457|1599309963468|M;QNhHQRtL|1596992551063|1599309962|0||3102623127|0||| imperatiu -er fer |e8434392-916e-471b-8071-2d2cc4b62443Hombre,
458|1599309963469|I]Y5[[g0b7|1596992551063|1599309962|0||2875194061|0||| imperatiu -er fer |33ce1100-92a4-4815-ba2c-190b147ada96Mujer,
459|1599309963470|w+;EWI.V6C|1596992551063|1599309962|0||2101148094|0||Senjora, si us plau,  (que) {{c1::faci::…fer…}} (la compra), ja !(ell/ella/vostè)| imperatiu -er ell/ella/vostè fer |d6eba77a-60a1-4ae3-8ca0-0d3610a1c3e7Señora,
460|1599309963471|s-)}w(QF/H|1596992551063|1599309962|0||1796971492|0||Vosaltres equip, si us plau,  (que) {{c1::fem::…fer…}} (la compra), ja !(nosaltres)| imperatiu -er nosaltres fer |210b915b-dc29-4ad2-8e2a-a0db7f5aca15Vámonos
461|1599309963472|G%z1S^E.Z_|1596992551063|1599309962|0||4032669664|0||Tu i tu, si us plau,  {{c1::feu::…fer…}} (la compra), ja !(vosaltres)| imperatiu -er vosaltres fer |91b05963-6e79-4811-ba62-65b018dc2cb8Tú
462|1599309963473|mu{6wrL<r0|1596992551063|1599309962|0||3010330713|0||Senjors, si us plau,  (que) {{c1::facin::…fer…}} (la compra), ja ! (ells/elles/vostès)| imperatiu -er ells/elles/vostès fer |fa072a42-139f-45bb-8356-e69d0218fe6cSeñores,
463|1599309963481|L6PVRYn%eP|1596992551063|1599310148|0||427163986|0||A mesura que estic estudiant…ella està {{c1::podent::…poder…}} (gaudir)| gerundi -er poder |46c9e81e-0a7c-45f8-afd8-e89be5fa05d6Mientras
464|1599309963482|vA6_r=?:3%|1596992551063|1599309962|0||2815928275|0||Hugo ha {{c1::pogut::…poder…}} (dormir)| participi -er poder |0c441f14-f7bf-4b9d-8140-cb6cf9c0a9e3Hugo
465|1599309963483|C[zzMRdjhM|1596992551063|1599309962|0||1068523916|0||⊙ Ara mateix, ⊙jo {{c1::puc::…poder…}} (descansar)| present indicatiu -er jo poder |10aafef8-705a-4032-9873-0410876aca7e⊙
466|1599309963484|nU2q1%zWbt|1596992551063|1599309962|0||4200634997|0||⊙ Ara mateix, ⊙tu {{c1::pots::…poder…}} (descansar)| present indicatiu -er tu poder |319455c8-881b-4ee5-a4d3-c928f711d188⊙
467|1599309963485|NRg$-XZ#.+|1596992551063|1599309962|0||30555052|0||| present indicatiu -er poder |f75e10f3-bc06-4b90-ac57-c457524ebe04⊙
468|1599309963486|qUNjr^2uL~|1596992551063|1599309962|0||3455759831|0||⊙ Ara mateix, ⊙ell/ella/vostè {{c1::pot::…poder…}} (descansar)| present indicatiu -er ell/ella/vostè poder |072f3491-ef0b-4b2f-b934-0812b51fb164⊙
469|1599309963487|bCiGh*ZW7~|1596992551063|1599309962|0||121936044|0||⊙ Ara mateix, ⊙nosaltres {{c1::podem::…poder…}} (descansar)| present indicatiu -er nosaltres poder |623f9288-38ee-4353-9a73-6685aae837e3⊙
470|1599309963488|J!>/JnV+9F|1596992551063|1599309962|0||1797410523|0||⊙ Ara mateix, ⊙vosaltres {{c1::podeu::…poder…}} (descansar)| present indicatiu -er vosaltres poder |cabe2b87-0d84-439f-a592-e566c7bb6dca⊙
471|1599309963489|pj0KXmlY#4|1596992551063|1599309962|0||3279838739|0||⊙ Ara mateix, ⊙ells/elles/vostès {{c1::poden::…poder…}} (descansar)| present indicatiu -er ells/elles/vostès poder |74628630-ac51-46bc-9aa5-12e0b0160a9a⊙
472|1599309963490|EC}Q)-h/V:|1596992551063|1599467487|7221||4096060496|0||⇠ En aquella època, sovint, ⇠jo {{c1::podia::…poder…}} (descansar)| imperfet indicatiu -er jo poder |f93dc94a-1a24-4ade-9011-d865f3fad880⇠
473|1599309963491|D?cmm.(/00|1596992551063|1599467487|7221||2219136502|0||| imperfet indicatiu -er poder |7ab114c3-7c27-4211-ac0e-2a7278d7ed76⇠
474|1599309963492|"O8Q?i5R!o|"|1596992551063|1599467487|7221||3728353428|0||⇠ En aquella època, sovint, ⇠ell/ella/vostè {{c1::podia::…poder…}} (descansar)| imperfet indicatiu -er ell/ella/vostè poder |72e15f8c-55a3-4812-9604-0e41ecc9e93a⇠
475|1599309963493|l7qaD70V=}|1596992551063|1599467487|7221||2322416321|0||⇠ En aquella època, sovint, ⇠nosaltres {{c1::podíem::…poder…}} (descansar)| imperfet indicatiu -er nosaltres poder |06311092-92dd-4e6a-b602-a8f9cad558f1⇠
